Week_Start,Category,Units_Sold,Unit_Price_EUR,Revenue_EUR,Stock_Start,Stock_End,Supplier_Delay_Days,Demand_Spike,Out_of_Stock,Notes
2022-01-03,Adult Dry Cough Syrup,16,7.33,117.28,24,9,2.8,No,No,
2022-01-03,Children's Productive Cough Syrup,16,6.03,96.48,19,5,2.9,No,No,
2022-01-03,Children's Dry Cough Syrup,13,6.23,80.99,21,11,1.8,No,No,
2022-01-03,Cough Lozenges,43,3.27,140.61,58,21,0.7,No,No,
2022-01-03,Antibiotic Prescriptions,11,8.35,91.85,12,1,1.7,No,No,
2022-01-03,Vitamins & Supplements,35,11.55,404.25,56,26,2.0,No,No,
2022-01-03,Simple Masks,33,0.68,22.44,45,16,2.4,Yes,No,COVID-related demand spike
2022-01-03,KN95/FFP2 Masks,11,1.31,14.41,14,3,3.3,Yes,No,COVID-related demand spike
2022-01-03,Antiseptic / Alcohol,22,4.35,95.7,36,20,4.1,Yes,No,COVID-related demand spike
2022-01-03,Hand Gloves,13,5.52,71.76,19,8,0.9,Yes,No,
2022-01-03,COVID Self Tests,1,4.83,4.83,3,2,1.1,Yes,No,COVID-related demand spike
2022-01-03,Pharmacy COVID Test Service,0,14.83,0.0,3,3,2.3,Yes,No,
2022-01-10,Adult Productive Cough Syrup,34,6.75,229.5,38,5,2.9,Yes,No,
2022-01-10,Adult Dry Cough Syrup,24,7.17,172.08,37,13,0,No,No,
2022-01-10,Children's Productive Cough Syrup,15,5.74,86.1,15,0,1.8,No,No,
2022-01-10,Children's Dry Cough Syrup,13,6.33,82.29,14,1,2.5,No,No,
2022-01-10,Cough Lozenges,25,3.25,81.25,29,7,0.6,No,No,
2022-01-10,Antibiotic Prescriptions,19,8.91,169.29,31,13,1.9,No,No,
2022-01-10,Vitamins & Supplements,18,11.31,203.58,30,16,1.0,No,No,
2022-01-10,Simple Masks,20,0.64,12.8,29,12,1.0,Yes,No,COVID-related demand spike
2022-01-10,KN95/FFP2 Masks,19,1.33,25.27,23,5,4.3,Yes,No,COVID-related demand spike
2022-01-10,Antiseptic / Alcohol,25,4.27,106.75,28,7,0.7,Yes,No,COVID-related demand spike
2022-01-10,Hand Gloves,11,5.71,62.81,12,3,3.4,Yes,No,
2022-01-10,COVID Self Tests,0,4.61,0.0,3,3,1.0,Yes,No,COVID-related demand spike
2022-01-10,Pharmacy COVID Test Service,0,14.88,0.0,3,3,1.6,Yes,No,
2022-01-17,Adult Productive Cough Syrup,24,6.59,158.16,34,13,1.4,No,No,
2022-01-17,Adult Dry Cough Syrup,19,7.07,134.33,23,6,1.9,No,No,
2022-01-17,Children's Productive Cough Syrup,16,6.03,96.48,24,8,2.0,No,No,
2022-01-17,Children's Dry Cough Syrup,11,6.19,68.09,13,2,0.5,No,No,
2022-01-17,Cough Lozenges,28,3.19,89.32,46,18,1.3,No,No,
2022-01-17,Antibiotic Prescriptions,20,8.79,175.8,30,10,1.5,No,No,
2022-01-17,Vitamins & Supplements,40,11.77,470.8,57,26,2.5,Yes,No,Higher immunity-support demand
2022-01-17,Simple Masks,30,0.67,20.1,35,6,2.9,Yes,No,COVID-related demand spike
2022-01-17,KN95/FFP2 Masks,13,1.4,18.2,18,8,4.8,Yes,No,COVID-related demand spike
2022-01-17,Antiseptic / Alcohol,13,4.29,55.77,16,5,3.3,Yes,No,COVID-related demand spike
2022-01-17,Hand Gloves,13,5.62,73.06,16,5,2.0,Yes,No,
2022-01-17,COVID Self Tests,0,4.78,0.0,3,3,1.5,Yes,No,COVID-related demand spike
2022-01-17,Pharmacy COVID Test Service,0,14.7,0.0,3,3,2.2,Yes,No,
2022-01-24,Adult Productive Cough Syrup,18,6.86,123.48,23,6,1.8,No,No,
2022-01-24,Adult Dry Cough Syrup,24,7.19,172.56,38,17,1.1,No,No,
2022-01-24,Children's Productive Cough Syrup,15,6.03,90.45,18,5,1.4,No,No,
2022-01-24,Children's Dry Cough Syrup,14,6.41,89.74,19,7,1.1,No,No,
2022-01-24,Cough Lozenges,36,3.34,120.24,42,9,1.7,No,No,
2022-01-24,Antibiotic Prescriptions,17,8.51,144.67,24,10,0.2,No,No,
2022-01-24,Vitamins & Supplements,25,11.39,284.75,35,13,3.8,No,No,
2022-01-24,Simple Masks,30,0.67,20.1,41,12,3.4,Yes,No,COVID-related demand spike
2022-01-24,KN95/FFP2 Masks,17,1.36,23.12,25,10,3.9,Yes,No,COVID-related demand spike
2022-01-24,Antiseptic / Alcohol,28,4.08,114.24,40,15,3.7,Yes,No,COVID-related demand spike
2022-01-24,Hand Gloves,11,5.71,62.81,17,6,2.6,Yes,No,
2022-01-24,COVID Self Tests,0,4.62,0.0,3,3,2.1,Yes,No,COVID-related demand spike
2022-01-24,Pharmacy COVID Test Service,1,14.98,14.98,3,2,1.5,Yes,No,
2022-01-31,Adult Productive Cough Syrup,18,6.83,122.94,23,6,2.3,No,No,
2022-01-31,Adult Dry Cough Syrup,29,7.41,214.89,35,9,2.3,Yes,No,
2022-01-31,Children's Productive Cough Syrup,15,5.77,86.55,23,10,1.1,No,No,
2022-01-31,Children's Dry Cough Syrup,16,6.46,103.36,19,4,0.1,No,No,
2022-01-31,Cough Lozenges,25,3.32,83.0,40,20,2.7,No,No,
2022-01-31,Antibiotic Prescriptions,16,8.45,135.2,18,3,1.8,No,No,
2022-01-31,Vitamins & Supplements,23,12.02,276.46,24,3,2.2,No,No,
2022-01-31,Simple Masks,19,0.68,12.92,28,11,3.6,Yes,No,COVID-related demand spike
2022-01-31,KN95/FFP2 Masks,22,1.38,30.36,35,13,1.9,Yes,No,COVID-related demand spike
2022-01-31,Antiseptic / Alcohol,22,4.17,91.74,32,13,3.0,Yes,No,COVID-related demand spike
2022-01-31,Hand Gloves,16,5.61,89.76,25,13,1.7,Yes,No,
2022-01-31,COVID Self Tests,0,4.94,0.0,3,3,0.8,Yes,No,COVID-related demand spike
2022-01-31,Pharmacy COVID Test Service,2,14.57,29.14,3,1,1.4,Yes,Yes,
2022-02-07,Adult Productive Cough Syrup,27,6.84,184.68,43,20,1.8,No,No,
2022-02-07,Adult Dry Cough Syrup,26,7.12,185.12,30,9,1.2,No,No,
2022-02-07,Children's Productive Cough Syrup,17,6.08,103.36,18,4,1.1,No,No,
2022-02-07,Children's Dry Cough Syrup,16,6.44,103.04,18,4,2.5,No,No,
2022-02-07,Cough Lozenges,38,3.28,124.64,45,8,2.4,No,No,
2022-02-07,Antibiotic Prescriptions,17,8.69,147.73,25,11,2.2,No,No,
2022-02-07,Vitamins & Supplements,25,11.45,286.25,38,18,0.9,No,No,
2022-02-07,Simple Masks,21,0.68,14.28,33,13,2.0,Yes,No,COVID-related demand spike
2022-02-07,KN95/FFP2 Masks,19,1.4,26.6,22,6,1.7,Yes,No,COVID-related demand spike
2022-02-07,Antiseptic / Alcohol,16,4.35,69.6,26,14,0.4,Yes,No,COVID-related demand spike
2022-02-07,Hand Gloves,13,5.63,73.19,16,6,0.8,Yes,No,
2022-02-07,COVID Self Tests,0,4.94,0.0,3,3,2.3,Yes,No,COVID-related demand spike
2022-02-07,Pharmacy COVID Test Service,0,14.96,0.0,3,3,2.3,Yes,No,
2022-02-14,Adult Productive Cough Syrup,15,6.6,99.0,23,9,1.0,No,No,
2022-02-14,Adult Dry Cough Syrup,19,7.43,141.17,31,16,1.4,No,No,
2022-02-14,Children's Productive Cough Syrup,12,6.12,73.44,17,6,0,No,No,
2022-02-14,Children's Dry Cough Syrup,16,6.14,98.24,19,3,0.3,No,No,
2022-02-14,Cough Lozenges,28,3.2,89.6,35,8,1.4,No,No,
2022-02-14,Antibiotic Prescriptions,19,8.2,155.8,21,4,0.6,No,No,
2022-02-14,Vitamins & Supplements,27,11.9,321.3,38,17,1.8,No,No,
2022-02-14,Simple Masks,25,0.63,15.75,36,12,3.3,Yes,No,COVID-related demand spike
2022-02-14,KN95/FFP2 Masks,17,1.33,22.61,23,7,2.1,Yes,No,COVID-related demand spike
2022-02-14,Antiseptic / Alcohol,18,4.18,75.24,25,11,3.0,Yes,No,COVID-related demand spike
2022-02-14,Hand Gloves,15,5.44,81.6,22,9,1.9,Yes,No,
2022-02-14,COVID Self Tests,1,4.84,4.84,3,3,3.1,Yes,No,COVID-related demand spike
2022-02-14,Pharmacy COVID Test Service,1,14.96,14.96,3,3,3.9,Yes,No,
2022-02-21,Adult Productive Cough Syrup,27,7.09,191.43,36,9,1.6,No,No,
2022-02-21,Adult Dry Cough Syrup,21,7.37,154.77,28,11,0.6,No,No,
2022-02-21,Children's Productive Cough Syrup,11,6.16,67.76,14,5,1.7,No,No,
2022-02-21,Children's Dry Cough Syrup,9,6.43,57.87,14,7,1.2,No,No,
2022-02-21,Cough Lozenges,22,3.07,67.54,34,14,1.3,No,No,
2022-02-21,Antibiotic Prescriptions,22,8.57,188.54,26,7,2.8,No,No,
2022-02-21,Vitamins & Supplements,32,11.13,356.16,45,14,2.1,No,No,
2022-02-21,Simple Masks,28,0.64,17.92,29,3,4.1,Yes,No,COVID-related demand spike
2022-02-21,KN95/FFP2 Masks,16,1.3,20.8,19,4,2.7,Yes,No,COVID-related demand spike
2022-02-21,Antiseptic / Alcohol,19,4.26,80.94,30,12,1.1,Yes,No,COVID-related demand spike
2022-02-21,Hand Gloves,9,5.45,49.05,11,3,2.8,Yes,No,
2022-02-21,COVID Self Tests,2,4.69,9.38,3,1,3.1,Yes,No,COVID-related demand spike
2022-02-21,Pharmacy COVID Test Service,1,15.16,15.16,3,2,2.0,Yes,No,
2022-02-28,Adult Productive Cough Syrup,20,6.88,137.6,27,11,2.3,No,No,
2022-02-28,Adult Dry Cough Syrup,18,6.91,124.38,26,8,1.1,No,No,
2022-02-28,Children's Productive Cough Syrup,14,5.84,81.76,21,7,1.6,No,No,
2022-02-28,Children's Dry Cough Syrup,11,6.25,68.75,15,6,0.5,No,No,
2022-02-28,Cough Lozenges,26,3.25,84.5,36,10,3.2,No,No,
2022-02-28,Antibiotic Prescriptions,14,8.45,118.3,16,4,1.3,No,No,
2022-02-28,Vitamins & Supplements,19,11.79,224.01,28,10,2.7,No,No,
2022-02-28,Simple Masks,26,0.66,17.16,43,19,1.6,Yes,No,COVID-related demand spike
2022-02-28,KN95/FFP2 Masks,16,1.4,22.4,24,9,2.3,Yes,No,COVID-related demand spike
2022-02-28,Antiseptic / Alcohol,22,4.22,92.84,26,8,3.0,Yes,No,COVID-related demand spike
2022-02-28,Hand Gloves,11,5.72,62.92,18,9,3.0,Yes,No,
2022-02-28,COVID Self Tests,2,4.88,9.76,3,1,2.3,Yes,No,COVID-related demand spike
2022-02-28,Pharmacy COVID Test Service,0,15.51,0.0,3,3,2.2,Yes,No,
2022-03-07,Adult Productive Cough Syrup,24,6.63,159.12,32,10,0,No,No,
2022-03-07,Adult Dry Cough Syrup,26,6.92,179.92,33,11,2.5,No,No,
2022-03-07,Children's Productive Cough Syrup,14,5.97,83.58,20,9,1.8,No,No,
2022-03-07,Children's Dry Cough Syrup,15,6.26,93.9,16,2,1.5,No,No,
2022-03-07,Cough Lozenges,43,3.35,144.05,48,10,1.3,No,No,
2022-03-07,Antibiotic Prescriptions,18,8.85,159.3,20,2,1.6,No,No,
2022-03-07,Vitamins & Supplements,46,11.79,542.34,53,13,1.2,Yes,No,Higher immunity-support demand
2022-03-07,Simple Masks,22,0.67,14.74,24,3,1.0,Yes,No,COVID-related demand spike
2022-03-07,KN95/FFP2 Masks,17,1.35,22.95,21,8,3.3,Yes,No,COVID-related demand spike
2022-03-07,Antiseptic / Alcohol,21,4.1,86.1,22,4,2.7,Yes,No,COVID-related demand spike
2022-03-07,Hand Gloves,13,5.57,72.41,18,7,2.8,Yes,No,
2022-03-07,COVID Self Tests,1,4.89,4.89,3,2,0.6,Yes,No,COVID-related demand spike
2022-03-07,Pharmacy COVID Test Service,0,15.4,0.0,3,3,1.9,Yes,No,
2022-03-14,Adult Productive Cough Syrup,19,6.54,124.26,26,9,2.8,No,No,
2022-03-14,Adult Dry Cough Syrup,22,6.87,151.14,31,14,2.2,No,No,
2022-03-14,Children's Productive Cough Syrup,11,5.84,64.24,11,2,1.2,No,No,
2022-03-14,Children's Dry Cough Syrup,13,6.24,81.12,16,6,1.9,No,No,
2022-03-14,Cough Lozenges,29,3.32,96.28,36,12,0.6,No,No,
2022-03-14,Antibiotic Prescriptions,17,8.85,150.45,22,9,2.1,No,No,
2022-03-14,Vitamins & Supplements,27,11.84,319.68,35,12,1.0,No,No,
2022-03-14,Simple Masks,26,0.64,16.64,37,12,3.7,Yes,No,COVID-related demand spike
2022-03-14,KN95/FFP2 Masks,18,1.35,24.3,21,6,5.0,Yes,No,COVID-related demand spike
2022-03-14,Antiseptic / Alcohol,17,4.24,72.08,19,2,5.4,Yes,No,COVID-related demand spike
2022-03-14,Hand Gloves,10,5.58,55.8,15,7,2.9,Yes,No,
2022-03-14,COVID Self Tests,0,5.03,0.0,3,3,2.6,Yes,No,COVID-related demand spike
2022-03-14,Pharmacy COVID Test Service,1,14.52,14.52,3,2,2.5,Yes,No,
2022-03-21,Adult Productive Cough Syrup,26,6.59,171.34,34,12,2.1,No,No,
2022-03-21,Adult Dry Cough Syrup,25,7.32,183.0,35,14,1.8,No,No,
2022-03-21,Children's Productive Cough Syrup,12,5.89,70.68,18,7,3.3,No,No,
2022-03-21,Children's Dry Cough Syrup,11,6.42,70.62,16,6,1.3,No,No,
2022-03-21,Cough Lozenges,32,3.24,103.68,35,8,1.6,No,No,
2022-03-21,Antibiotic Prescriptions,15,8.57,128.55,15,2,1.8,No,No,
2022-03-21,Vitamins & Supplements,28,11.22,314.16,44,17,1.3,No,No,
2022-03-21,Simple Masks,29,0.68,19.72,30,6,2.6,Yes,No,COVID-related demand spike
2022-03-21,KN95/FFP2 Masks,15,1.3,19.5,24,12,4.7,Yes,No,COVID-related demand spike
2022-03-21,Antiseptic / Alcohol,23,4.24,97.52,24,2,3.0,Yes,No,COVID-related demand spike
2022-03-21,Hand Gloves,14,5.58,78.12,23,13,3.1,Yes,No,
2022-03-21,COVID Self Tests,1,4.87,4.87,3,2,1.2,Yes,No,COVID-related demand spike
2022-03-21,Pharmacy COVID Test Service,0,15.62,0.0,3,3,1.6,Yes,No,
2022-03-28,Adult Productive Cough Syrup,20,7.06,141.2,28,9,2.1,No,No,
2022-03-28,Adult Dry Cough Syrup,19,6.99,132.81,24,6,1.6,No,No,
2022-03-28,Children's Productive Cough Syrup,11,6.19,68.09,13,3,2.5,No,No,
2022-03-28,Children's Dry Cough Syrup,8,6.02,48.16,9,1,0,No,No,
2022-03-28,Cough Lozenges,22,3.18,69.96,23,4,1.9,No,No,
2022-03-28,Antibiotic Prescriptions,16,8.65,138.4,21,5,0.7,No,No,
2022-03-28,Vitamins & Supplements,28,12.04,337.12,31,7,2.6,No,No,
2022-03-28,Simple Masks,22,0.63,13.86,24,5,2.1,Yes,No,COVID-related demand spike
2022-03-28,KN95/FFP2 Masks,24,1.34,32.16,29,7,4.9,Yes,No,COVID-related demand spike
2022-03-28,Antiseptic / Alcohol,23,4.29,98.67,33,15,4.5,Yes,No,COVID-related demand spike
2022-03-28,Hand Gloves,17,5.63,95.71,26,12,3.3,Yes,No,
2022-03-28,COVID Self Tests,0,4.95,0.0,3,3,2.5,Yes,No,COVID-related demand spike
2022-03-28,Pharmacy COVID Test Service,2,14.79,29.58,3,2,1.4,Yes,No,
2022-04-04,Adult Productive Cough Syrup,16,6.64,106.24,21,7,1.9,No,No,
2022-04-04,Adult Dry Cough Syrup,12,6.97,83.64,16,6,2.2,No,No,
2022-04-04,Children's Productive Cough Syrup,9,5.97,53.73,11,3,1.7,No,No,
2022-04-04,Children's Dry Cough Syrup,8,6.43,51.44,13,6,2.0,No,No,
2022-04-04,Cough Lozenges,29,3.08,89.32,48,20,0.9,No,No,
2022-04-04,Antibiotic Prescriptions,10,8.64,86.4,11,2,1.2,No,No,
2022-04-04,Vitamins & Supplements,23,11.7,269.1,36,16,2.4,No,No,
2022-04-04,Simple Masks,31,0.66,20.46,43,17,3.5,Yes,No,COVID-related demand spike
2022-04-04,KN95/FFP2 Masks,13,1.32,17.16,14,3,1.7,Yes,No,COVID-related demand spike
2022-04-04,Antiseptic / Alcohol,27,4.1,110.7,30,6,2.6,Yes,No,COVID-related demand spike
2022-04-04,Hand Gloves,4,5.3,21.2,5,1,4.2,Yes,No,
2022-04-04,COVID Self Tests,1,4.62,4.62,3,2,2.1,Yes,Yes,COVID-related demand spike
2022-04-04,Pharmacy COVID Test Service,0,14.65,0.0,3,3,2.6,No,No,
2022-04-11,Adult Productive Cough Syrup,16,6.99,111.84,21,7,2.2,No,No,
2022-04-11,Adult Dry Cough Syrup,15,6.85,102.75,16,4,1.2,No,No,
2022-04-11,Children's Productive Cough Syrup,10,6.14,61.4,11,2,2.3,No,No,
2022-04-11,Children's Dry Cough Syrup,6,6.18,37.08,6,1,1.0,No,No,
2022-04-11,Cough Lozenges,20,3.29,65.8,25,7,1.7,No,No,
2022-04-11,Antibiotic Prescriptions,12,8.42,101.04,14,3,2.5,No,No,
2022-04-11,Vitamins & Supplements,14,11.93,167.02,21,8,2.9,No,No,
2022-04-11,Simple Masks,23,0.65,14.95,24,3,0,Yes,No,COVID-related demand spike
2022-04-11,KN95/FFP2 Masks,16,1.39,22.24,24,10,2.4,Yes,No,COVID-related demand spike
2022-04-11,Antiseptic / Alcohol,17,4.3,73.1,25,12,3.6,Yes,No,COVID-related demand spike
2022-04-11,Hand Gloves,12,5.72,68.64,16,6,4.5,Yes,No,
2022-04-11,COVID Self Tests,0,4.81,0.0,3,3,2.1,Yes,No,COVID-related demand spike
2022-04-11,Pharmacy COVID Test Service,0,15.75,0.0,3,3,3.1,No,No,
2022-04-18,Adult Productive Cough Syrup,13,6.65,86.45,19,9,2.6,No,No,
2022-04-18,Adult Dry Cough Syrup,16,7.38,118.08,21,5,0,No,No,
2022-04-18,Children's Productive Cough Syrup,6,5.67,34.02,8,2,2.6,No,No,
2022-04-18,Children's Dry Cough Syrup,7,6.26,43.82,9,3,3.2,No,No,
2022-04-18,Cough Lozenges,24,3.33,79.92,28,8,2.1,No,No,
2022-04-18,Antibiotic Prescriptions,9,8.58,77.22,12,3,1.9,No,No,
2022-04-18,Vitamins & Supplements,32,11.79,377.28,45,17,1.3,No,No,
2022-04-18,Simple Masks,29,0.63,18.27,42,17,2.1,Yes,No,COVID-related demand spike
2022-04-18,KN95/FFP2 Masks,16,1.39,22.24,24,12,2.2,Yes,No,COVID-related demand spike
2022-04-18,Antiseptic / Alcohol,15,4.33,64.95,23,10,0.4,Yes,No,COVID-related demand spike
2022-04-18,Hand Gloves,15,5.55,83.25,16,3,1.8,Yes,No,
2022-04-18,COVID Self Tests,0,4.95,0.0,3,3,0.9,Yes,No,COVID-related demand spike
2022-04-18,Pharmacy COVID Test Service,1,14.48,14.48,3,2,1.8,Yes,No,
2022-04-25,Adult Productive Cough Syrup,16,6.89,110.24,18,4,1.8,No,No,
2022-04-25,Adult Dry Cough Syrup,12,7.43,89.16,14,3,0.1,No,No,
2022-04-25,Children's Productive Cough Syrup,9,6.01,54.09,10,1,1.9,No,No,
2022-04-25,Children's Dry Cough Syrup,8,6.1,48.8,12,4,2.5,No,No,
2022-04-25,Cough Lozenges,23,3.36,77.28,30,12,2.6,No,No,
2022-04-25,Antibiotic Prescriptions,10,8.35,83.5,11,3,2.1,No,No,
2022-04-25,Vitamins & Supplements,24,11.74,281.76,32,13,2.0,No,No,
2022-04-25,Simple Masks,26,0.63,16.38,40,20,3.7,Yes,No,COVID-related demand spike
2022-04-25,KN95/FFP2 Masks,18,1.41,25.38,28,15,4.6,Yes,No,COVID-related demand spike
2022-04-25,Antiseptic / Alcohol,19,4.05,76.95,22,6,2.6,Yes,No,COVID-related demand spike
2022-04-25,Hand Gloves,11,5.5,60.5,12,3,3.5,Yes,No,
2022-04-25,COVID Self Tests,0,4.63,0.0,3,3,2.3,Yes,No,COVID-related demand spike
2022-04-25,Pharmacy COVID Test Service,1,15.55,15.55,3,2,4.0,Yes,No,
2022-05-02,Adult Productive Cough Syrup,19,6.73,127.87,28,12,1.3,No,No,
2022-05-02,Adult Dry Cough Syrup,13,7.21,93.73,15,3,1.2,No,No,
2022-05-02,Children's Productive Cough Syrup,9,5.84,52.56,11,3,3.3,No,No,
2022-05-02,Children's Dry Cough Syrup,9,6.22,55.98,9,1,1.4,No,No,
2022-05-02,Cough Lozenges,21,3.1,65.1,22,5,1.5,No,No,
2022-05-02,Antibiotic Prescriptions,13,8.51,110.63,14,1,2.9,No,No,
2022-05-02,Vitamins & Supplements,25,12.01,300.25,34,13,2.0,No,No,
2022-05-02,Simple Masks,23,0.65,14.95,29,9,3.7,Yes,No,COVID-related demand spike
2022-05-02,KN95/FFP2 Masks,19,1.35,25.65,30,15,2.0,Yes,No,COVID-related demand spike
2022-05-02,Antiseptic / Alcohol,25,4.33,108.25,40,21,1.4,Yes,No,COVID-related demand spike
2022-05-02,Hand Gloves,13,5.66,73.58,20,7,2.3,Yes,No,
2022-05-02,COVID Self Tests,0,4.77,0.0,3,3,1.9,Yes,No,COVID-related demand spike
2022-05-02,Pharmacy COVID Test Service,0,15.13,0.0,3,3,2.0,No,No,
2022-05-09,Adult Productive Cough Syrup,20,7.0,140.0,28,9,1.4,No,No,
2022-05-09,Adult Dry Cough Syrup,17,7.03,119.51,23,8,2.3,No,No,
2022-05-09,Children's Productive Cough Syrup,10,6.1,61.0,14,5,2.5,No,No,
2022-05-09,Children's Dry Cough Syrup,9,6.05,54.45,14,5,1.2,No,No,
2022-05-09,Cough Lozenges,23,3.14,72.22,34,11,1.3,No,No,
2022-05-09,Antibiotic Prescriptions,13,8.84,114.92,14,3,1.6,No,No,
2022-05-09,Vitamins & Supplements,14,11.74,164.36,23,12,2.3,No,No,
2022-05-09,Simple Masks,21,0.65,13.65,29,10,3.3,Yes,No,COVID-related demand spike
2022-05-09,KN95/FFP2 Masks,23,1.4,32.2,37,18,3.4,Yes,No,COVID-related demand spike
2022-05-09,Antiseptic / Alcohol,24,4.26,102.24,27,5,4.1,Yes,No,COVID-related demand spike
2022-05-09,Hand Gloves,18,5.73,103.14,25,10,2.6,Yes,No,
2022-05-09,COVID Self Tests,0,4.94,0.0,3,3,0.4,Yes,No,COVID-related demand spike
2022-05-09,Pharmacy COVID Test Service,0,14.54,0.0,3,3,1.0,No,No,
2022-05-16,Adult Productive Cough Syrup,13,6.83,88.79,20,8,0.7,No,No,
2022-05-16,Adult Dry Cough Syrup,16,7.44,119.04,19,4,2.2,No,No,
2022-05-16,Children's Productive Cough Syrup,12,5.75,69.0,13,3,0,No,No,
2022-05-16,Children's Dry Cough Syrup,7,5.98,41.86,8,2,0.8,No,Yes,
2022-05-16,Cough Lozenges,24,3.08,73.92,29,5,1.5,No,No,
2022-05-16,Antibiotic Prescriptions,15,8.24,123.6,20,5,0.9,No,No,
2022-05-16,Vitamins & Supplements,23,11.36,261.28,24,4,0.1,No,No,
2022-05-16,Simple Masks,32,0.66,21.12,49,25,1.7,Yes,No,COVID-related demand spike
2022-05-16,KN95/FFP2 Masks,15,1.34,20.1,22,11,3.3,Yes,No,COVID-related demand spike
2022-05-16,Antiseptic / Alcohol,17,4.27,72.59,19,2,3.0,Yes,Yes,COVID-related demand spike
2022-05-16,Hand Gloves,10,5.55,55.5,14,6,0.6,Yes,No,
2022-05-16,COVID Self Tests,0,4.97,0.0,3,3,1.8,Yes,No,COVID-related demand spike
2022-05-16,Pharmacy COVID Test Service,0,14.44,0.0,3,3,0,No,No,
2022-05-23,Adult Productive Cough Syrup,19,6.54,124.26,24,9,1.8,No,No,
2022-05-23,Adult Dry Cough Syrup,16,6.88,110.08,20,5,2.7,No,No,
2022-05-23,Children's Productive Cough Syrup,11,5.93,65.23,12,3,1.1,No,No,
2022-05-23,Children's Dry Cough Syrup,9,6.15,55.35,12,4,0.5,No,No,
2022-05-23,Cough Lozenges,22,3.32,73.04,31,10,3.6,No,No,
2022-05-23,Antibiotic Prescriptions,12,8.36,100.32,14,4,1.5,No,No,
2022-05-23,Vitamins & Supplements,25,11.09,277.25,37,17,2.1,No,No,
2022-05-23,Simple Masks,33,0.67,22.11,53,20,4.4,Yes,No,COVID-related demand spike
2022-05-23,KN95/FFP2 Masks,14,1.36,19.04,21,9,2.8,Yes,No,COVID-related demand spike
2022-05-23,Antiseptic / Alcohol,25,4.06,101.5,41,17,2.3,Yes,No,COVID-related demand spike
2022-05-23,Hand Gloves,14,5.77,80.78,18,6,2.1,Yes,No,
2022-05-23,COVID Self Tests,0,5.03,0.0,3,3,2.8,Yes,No,COVID-related demand spike
2022-05-23,Pharmacy COVID Test Service,1,14.61,14.61,3,2,2.6,Yes,No,
2022-05-30,Adult Productive Cough Syrup,16,6.74,107.84,22,9,1.4,No,No,
2022-05-30,Adult Dry Cough Syrup,12,7.18,86.16,16,4,2.2,No,No,
2022-05-30,Children's Productive Cough Syrup,14,6.15,86.1,15,3,2.2,No,No,
2022-05-30,Children's Dry Cough Syrup,9,6.02,54.18,12,5,1.7,No,No,
2022-05-30,Cough Lozenges,23,3.09,71.07,25,5,1.0,No,No,
2022-05-30,Antibiotic Prescriptions,14,8.25,115.5,17,5,1.3,No,No,
2022-05-30,Vitamins & Supplements,19,11.29,214.51,22,6,2.8,No,No,
2022-05-30,Simple Masks,26,0.65,16.9,36,11,1.9,Yes,No,COVID-related demand spike
2022-05-30,KN95/FFP2 Masks,14,1.3,18.2,21,8,5.5,Yes,No,COVID-related demand spike
2022-05-30,Antiseptic / Alcohol,20,4.39,87.8,24,5,3.0,Yes,No,COVID-related demand spike
2022-05-30,Hand Gloves,13,5.29,68.77,16,4,2.9,Yes,No,
2022-05-30,COVID Self Tests,0,4.66,0.0,3,3,0.9,Yes,No,COVID-related demand spike
2022-05-30,Pharmacy COVID Test Service,0,15.16,0.0,3,3,2.5,No,No,
2022-06-06,Adult Productive Cough Syrup,17,6.91,117.47,23,10,0.6,No,No,
2022-06-06,Adult Dry Cough Syrup,10,7.12,71.2,16,6,1.3,No,No,
2022-06-06,Children's Productive Cough Syrup,6,5.77,34.62,7,1,2.5,No,No,
2022-06-06,Children's Dry Cough Syrup,9,6.0,54.0,15,7,2.2,No,No,
2022-06-06,Cough Lozenges,20,3.14,62.8,24,6,1.3,No,No,
2022-06-06,Antibiotic Prescriptions,11,8.81,96.91,18,9,1.4,No,No,
2022-06-06,Vitamins & Supplements,16,11.25,180.0,20,4,1.9,No,No,
2022-06-06,Simple Masks,26,0.65,16.9,37,16,2.7,Yes,No,COVID-related demand spike
2022-06-06,KN95/FFP2 Masks,14,1.31,18.34,15,3,4.2,Yes,No,COVID-related demand spike
2022-06-06,Antiseptic / Alcohol,21,4.24,89.04,24,4,3.7,Yes,No,COVID-related demand spike
2022-06-06,Hand Gloves,14,5.54,77.56,18,4,3.2,Yes,No,
2022-06-06,COVID Self Tests,0,5.02,0.0,3,3,2.1,Yes,No,COVID-related demand spike
2022-06-06,Pharmacy COVID Test Service,0,14.63,0.0,3,3,1.3,No,No,
2022-06-13,Adult Productive Cough Syrup,14,6.98,97.72,22,11,1.8,No,No,
2022-06-13,Adult Dry Cough Syrup,14,7.38,103.32,19,6,2.3,No,No,
2022-06-13,Children's Productive Cough Syrup,7,5.98,41.86,9,3,2.4,No,No,
2022-06-13,Children's Dry Cough Syrup,10,6.1,61.0,12,4,1.3,No,No,
2022-06-13,Cough Lozenges,12,3.08,36.96,19,9,0.4,No,No,
2022-06-13,Antibiotic Prescriptions,10,8.79,87.9,13,4,0.8,No,No,
2022-06-13,Vitamins & Supplements,16,12.02,192.32,21,5,1.4,No,No,
2022-06-13,Simple Masks,33,0.63,20.79,34,5,0.3,Yes,No,COVID-related demand spike
